时间,实际功率(MW)
2020-03-10 02:30:00,74.19 
2020-03-10 02:45:00,80.54 
2020-03-10 03:00:00,76.02 
2020-03-10 03:15:00,68.37 
2020-03-10 03:30:00,57.51 
2020-03-10 03:45:00,45.49 
2020-03-10 04:00:00,36.95 
2020-03-10 04:15:00,31.49 
2020-03-10 04:30:00,24.05 
2020-03-10 04:45:00,21.47 
2020-03-10 05:00:00,18.06 
2020-03-10 05:15:00,16.16 
2020-03-10 05:30:00,16.61 
2020-03-10 05:45:00,14.43 
2020-03-10 06:00:00,12.42 
2020-03-10 06:15:00,13.45 
2020-03-10 06:30:00,12.76 
2020-03-10 06:45:00,12.03 
2020-03-10 07:00:00,12.70 
2020-03-10 07:15:00,10.85 
2020-03-10 07:30:00,8.04 
2020-03-10 07:45:00,8.72 
2020-03-10 08:00:00,8.88 
2020-03-10 08:15:00,5.44 
2020-03-10 08:30:00,2.69 
2020-03-10 08:45:00,2.23 
2020-03-10 09:00:00,1.24 
2020-03-10 09:15:00,0.73 
2020-03-10 09:30:00,0.19 
2020-03-10 09:45:00,0.16 
2020-03-10 10:00:00,1.80 
2020-03-10 10:15:00,6.73 
2020-03-10 10:30:00,12.37 
2020-03-10 10:45:00,16.80 
2020-03-10 11:00:00,22.03 
2020-03-10 11:15:00,25.07 
2020-03-10 11:30:00,21.68 
2020-03-10 11:45:00,16.04 
2020-03-10 12:00:00,14.37 
2020-03-10 12:15:00,18.49 
2020-03-10 12:30:00,23.34 
2020-03-10 12:45:00,22.24 
2020-03-10 13:00:00,21.59 
2020-03-10 13:15:00,19.89 
2020-03-10 13:30:00,16.72 
2020-03-10 13:45:00,12.24 
2020-03-10 14:00:00,10.54 
2020-03-10 14:15:00,7.17 
2020-03-10 14:30:00,2.81 
2020-03-10 14:45:00,1.74 
2020-03-10 15:00:00,6.81 
2020-03-10 15:15:00,28.84 
2020-03-10 15:30:00,50.48 
2020-03-10 15:45:00,68.20 
2020-03-10 16:00:00,86.24 
2020-03-10 16:15:00,96.35 
2020-03-10 16:30:00,96.41 
2020-03-10 16:45:00,101.54 
2020-03-10 17:00:00,117.77 
2020-03-10 17:15:00,127.89 
2020-03-10 17:30:00,141.91 
2020-03-10 17:45:00,143.56 
2020-03-10 18:00:00,149.02 
2020-03-10 18:15:00,152.59 
2020-03-10 18:30:00,149.93 
2020-03-10 18:45:00,146.46 
2020-03-10 19:00:00,141.18 
2020-03-10 19:15:00,141.50 
2020-03-10 19:30:00,141.06 
2020-03-10 19:45:00,141.17 
2020-03-10 20:00:00,140.53 
2020-03-10 20:15:00,141.01 
2020-03-10 20:30:00,141.14 
2020-03-10 20:45:00,140.39 
2020-03-10 21:00:00,133.97 
2020-03-10 21:15:00,122.02 
2020-03-10 21:30:00,139.76 
2020-03-10 21:45:00,139.52 
2020-03-10 22:00:00,137.74 
2020-03-10 22:15:00,138.30 
2020-03-10 22:30:00,140.32 
2020-03-10 22:45:00,141.65 
2020-03-10 23:00:00,141.21 
2020-03-10 23:15:00,140.99 
2020-03-10 23:30:00,140.86 
2020-03-10 23:45:00,141.08 
2020-03-11 00:00:00,141.15 
2020-03-11 00:15:00,140.75 
2020-03-11 00:30:00,139.41 
2020-03-11 00:45:00,139.36 
2020-03-11 01:00:00,140.19 
2020-03-11 01:15:00,140.36 
2020-03-11 01:30:00,140.10 
2020-03-11 01:45:00,140.24 
2020-03-11 02:00:00,140.12 
2020-03-11 02:15:00,140.84 
2020-03-11 02:30:00,139.68 
2020-03-11 02:45:00,139.97 
2020-03-11 03:00:00,140.03 
2020-03-11 03:15:00,140.52 
2020-03-11 03:30:00,140.16 
2020-03-11 03:45:00,139.59 
2020-03-11 04:00:00,139.56 
2020-03-11 04:15:00,140.17 
2020-03-11 04:30:00,140.10 
2020-03-11 04:45:00,139.84 
2020-03-11 05:00:00,140.41 
2020-03-11 05:15:00,140.99 
2020-03-11 05:30:00,140.38 
2020-03-11 05:45:00,140.52 
2020-03-11 06:00:00,139.78 
2020-03-11 06:15:00,140.54 
2020-03-11 06:30:00,140.42 
2020-03-11 06:45:00,139.92 
2020-03-11 07:00:00,141.04 
2020-03-11 07:15:00,140.12 
2020-03-11 07:30:00,140.41 
2020-03-11 07:45:00,140.17 
2020-03-11 08:00:00,140.26 
2020-03-11 08:15:00,141.01 
2020-03-11 08:30:00,140.11 
2020-03-11 08:45:00,140.82 
2020-03-11 09:00:00,139.95 
2020-03-11 09:15:00,140.43 
2020-03-11 09:30:00,140.15 
2020-03-11 09:45:00,140.78 
2020-03-11 10:00:00,139.24 
2020-03-11 10:15:00,137.88 
2020-03-11 10:30:00,136.79 
2020-03-11 10:45:00,126.97 
2020-03-11 11:00:00,123.74 
2020-03-11 11:15:00,128.77 
2020-03-11 11:30:00,123.98 
2020-03-11 11:45:00,120.97 
2020-03-11 12:00:00,130.94 
2020-03-11 12:15:00,130.36 
2020-03-11 12:30:00,126.69 
2020-03-11 12:45:00,114.64 
2020-03-11 13:00:00,125.99 
2020-03-11 13:15:00,123.90 
2020-03-11 13:30:00,125.58 
2020-03-11 13:45:00,123.14 
2020-03-11 14:00:00,123.17 
2020-03-11 14:15:00,120.73 
2020-03-11 14:30:00,120.52 
2020-03-11 14:45:00,121.51 
2020-03-11 15:00:00,122.06 
2020-03-11 15:15:00,123.58 
2020-03-11 15:30:00,123.12 
2020-03-11 15:45:00,121.10 
2020-03-11 16:00:00,115.68 
2020-03-11 16:15:00,112.94 
2020-03-11 16:30:00,103.10 
2020-03-11 16:45:00,101.60 
2020-03-11 17:00:00,106.16 
2020-03-11 17:15:00,107.08 
2020-03-11 17:30:00,108.73 
2020-03-11 17:45:00,108.92 
2020-03-11 18:00:00,118.57 
2020-03-11 18:15:00,140.13 
2020-03-11 18:30:00,140.16 
2020-03-11 18:45:00,138.97 
2020-03-11 19:00:00,140.13 
2020-03-11 19:15:00,140.34 
2020-03-11 19:30:00,140.09 
2020-03-11 19:45:00,140.69 
2020-03-11 20:00:00,140.39 
2020-03-11 20:15:00,140.22 
2020-03-11 20:30:00,139.87 
2020-03-11 20:45:00,140.40 
2020-03-11 21:00:00,140.00 
2020-03-11 21:15:00,140.08 
2020-03-11 21:30:00,139.89 
2020-03-11 21:45:00,140.03 
2020-03-11 22:00:00,140.22 
2020-03-11 22:15:00,140.55 
2020-03-11 22:30:00,140.28 
2020-03-11 22:45:00,140.71 
2020-03-11 23:00:00,139.74 
2020-03-11 23:15:00,140.59 
2020-03-11 23:30:00,140.37 
2020-03-11 23:45:00,137.77 
2020-03-12 00:00:00,136.83 
2020-03-12 00:15:00,138.23 
2020-03-12 00:30:00,135.66 
2020-03-12 00:45:00,134.28 
2020-03-12 01:00:00,135.46 
2020-03-12 01:15:00,136.72 
2020-03-12 01:30:00,139.09 
2020-03-12 01:45:00,141.16 
2020-03-12 02:00:00,142.78 
2020-03-12 02:15:00,139.52 
2020-03-12 02:30:00,140.50 
2020-03-12 02:45:00,141.29 
2020-03-12 03:00:00,142.23 
2020-03-12 03:15:00,142.25 
2020-03-12 03:30:00,142.27 
2020-03-12 03:45:00,142.95 
2020-03-12 04:00:00,144.82 
2020-03-12 04:15:00,143.60 
2020-03-12 04:30:00,142.43 
2020-03-12 04:45:00,141.77 
2020-03-12 05:00:00,140.54 
2020-03-12 05:15:00,137.78 
2020-03-12 05:30:00,139.49 
2020-03-12 05:45:00,139.15 
2020-03-12 06:00:00,139.72 
2020-03-12 06:15:00,138.39 
2020-03-12 06:30:00,137.27 
2020-03-12 06:45:00,139.45 
2020-03-12 07:00:00,139.71 
2020-03-12 07:15:00,140.25 
2020-03-12 07:30:00,138.96 
2020-03-12 07:45:00,138.62 
2020-03-12 08:00:00,138.35 
2020-03-12 08:15:00,140.21 
2020-03-12 08:30:00,143.53 
2020-03-12 08:45:00,137.74 
2020-03-12 09:00:00,138.01 
2020-03-12 09:15:00,138.43 
2020-03-12 09:30:00,141.02 
2020-03-12 09:45:00,150.65 
2020-03-12 10:00:00,157.43 
2020-03-12 10:15:00,168.62 
2020-03-12 10:30:00,168.07 
2020-03-12 10:45:00,168.71 
2020-03-12 11:00:00,168.83 
2020-03-12 11:15:00,167.12 
2020-03-12 11:30:00,155.19 
2020-03-12 11:45:00,144.85 
2020-03-12 12:00:00,130.52 
2020-03-12 12:15:00,124.77 
2020-03-12 12:30:00,117.54 
2020-03-12 12:45:00,113.79 
2020-03-12 13:00:00,102.52 
2020-03-12 13:15:00,89.62 
2020-03-12 13:30:00,70.90 
2020-03-12 13:45:00,65.59 
2020-03-12 14:00:00,56.93 
2020-03-12 14:15:00,50.27 
2020-03-12 14:30:00,36.57 
2020-03-12 14:45:00,24.27 
2020-03-12 15:00:00,15.94 
2020-03-12 15:15:00,9.39 
2020-03-12 15:30:00,6.26 
2020-03-12 15:45:00,1.45 
2020-03-12 16:00:00,0.18 
2020-03-12 16:15:00,0.02 
2020-03-12 16:30:00,0.04 
2020-03-12 16:45:00,0.40 
2020-03-12 17:00:00,3.07 
2020-03-12 17:15:00,5.71 
2020-03-12 17:30:00,9.67 
2020-03-12 17:45:00,14.23 
2020-03-12 18:00:00,22.69 
2020-03-12 18:15:00,36.48 
2020-03-12 18:30:00,46.17 
2020-03-12 18:45:00,51.64 
2020-03-12 19:00:00,51.84 
2020-03-12 19:15:00,45.12 
2020-03-12 19:30:00,40.61 
2020-03-12 19:45:00,41.92 
2020-03-12 20:00:00,38.84 
2020-03-12 20:15:00,36.61 
2020-03-12 20:30:00,35.07 
2020-03-12 20:45:00,35.82 
2020-03-12 21:00:00,36.74 
2020-03-12 21:15:00,34.74 
2020-03-12 21:30:00,37.28 
2020-03-12 21:45:00,54.59 
2020-03-12 22:00:00,65.85 
2020-03-12 22:15:00,82.74 
2020-03-12 22:30:00,113.56 
2020-03-12 22:45:00,150.10 
2020-03-12 23:00:00,174.57 
2020-03-12 23:15:00,178.72 
2020-03-12 23:30:00,160.51 
2020-03-12 23:45:00,155.93 
2020-03-13 00:00:00,154.60 
2020-03-13 00:15:00,152.26 
2020-03-13 00:30:00,150.23 
2020-03-13 00:45:00,148.10 
2020-03-13 01:00:00,146.13 
2020-03-13 01:15:00,145.45 
2020-03-13 01:30:00,146.06 
2020-03-13 01:45:00,144.88 
2020-03-13 02:00:00,143.25 
2020-03-13 02:15:00,140.41 
2020-03-13 02:30:00,140.16 
2020-03-13 02:45:00,140.58 
2020-03-13 03:00:00,141.33 
2020-03-13 03:15:00,141.13 
2020-03-13 03:30:00,142.57 
2020-03-13 03:45:00,143.93 
2020-03-13 04:00:00,143.27 
2020-03-13 04:15:00,141.03 
2020-03-13 04:30:00,141.05 
2020-03-13 04:45:00,140.23 
2020-03-13 05:00:00,139.60 
2020-03-13 05:15:00,140.56 
2020-03-13 05:30:00,142.37 
2020-03-13 05:45:00,144.17 
2020-03-13 06:00:00,147.31 
2020-03-13 06:15:00,149.88 
2020-03-13 06:30:00,145.54 
2020-03-13 06:45:00,143.37 
2020-03-13 07:00:00,144.25 
2020-03-13 07:15:00,141.91 
2020-03-13 07:30:00,140.76 
2020-03-13 07:45:00,140.38 
2020-03-13 08:00:00,140.89 
2020-03-13 08:15:00,141.69 
2020-03-13 08:30:00,141.32 
2020-03-13 08:45:00,139.83 
2020-03-13 09:00:00,140.04 
2020-03-13 09:15:00,140.33 
2020-03-13 09:30:00,140.19 
2020-03-13 09:45:00,142.22 
2020-03-13 10:00:00,141.67 
2020-03-13 10:15:00,141.54 
2020-03-13 10:30:00,142.86 
2020-03-13 10:45:00,143.50 
2020-03-13 11:00:00,143.04 
2020-03-13 11:15:00,144.00 
2020-03-13 11:30:00,140.25 
2020-03-13 11:45:00,140.06 
2020-03-13 12:00:00,140.04 
2020-03-13 12:15:00,140.94 
2020-03-13 12:30:00,140.45 
2020-03-13 12:45:00,140.82 
2020-03-13 13:00:00,140.73 
2020-03-13 13:15:00,141.64 
2020-03-13 13:30:00,140.31 
2020-03-13 13:45:00,141.37 
2020-03-13 14:00:00,140.87 
2020-03-13 14:15:00,141.24 
2020-03-13 14:30:00,140.89 
2020-03-13 14:45:00,140.73 
2020-03-13 15:00:00,140.38 
2020-03-13 15:15:00,140.31 
2020-03-13 15:30:00,141.60 
2020-03-13 15:45:00,141.41 
2020-03-13 16:00:00,141.27 
2020-03-13 16:15:00,129.02 
2020-03-13 16:30:00,138.11 
2020-03-13 16:45:00,141.64 
2020-03-13 17:00:00,141.03 
2020-03-13 17:15:00,141.13 
2020-03-13 17:30:00,140.61 
2020-03-13 17:45:00,140.42 
2020-03-13 18:00:00,140.71 
2020-03-13 18:15:00,140.63 
2020-03-13 18:30:00,140.65 
2020-03-13 18:45:00,141.64 
2020-03-13 19:00:00,144.41 
2020-03-13 19:15:00,140.93 
2020-03-13 19:30:00,141.80 
2020-03-13 19:45:00,140.25 
2020-03-13 20:00:00,140.19 
2020-03-13 20:15:00,142.76 
2020-03-13 20:30:00,142.68 
2020-03-13 20:45:00,140.38 
2020-03-13 21:00:00,144.14 
2020-03-13 21:15:00,149.56 
2020-03-13 21:30:00,147.56 
2020-03-13 21:45:00,143.80 
2020-03-13 22:00:00,147.45 
2020-03-13 22:15:00,145.78 
2020-03-13 22:30:00,149.20 
2020-03-13 22:45:00,149.03 
2020-03-13 23:00:00,152.30 
2020-03-13 23:15:00,153.19 
2020-03-13 23:30:00,154.90 
2020-03-13 23:45:00,151.60 
2020-03-14 00:00:00,151.13 
2020-03-14 00:15:00,143.86 
2020-03-14 00:30:00,147.22 
2020-03-14 00:45:00,155.67 
2020-03-14 01:00:00,153.84 
2020-03-14 01:15:00,144.06 
2020-03-14 01:30:00,157.01 
2020-03-14 01:45:00,161.35 
2020-03-14 02:00:00,148.75 
2020-03-14 02:15:00,148.13 
2020-03-14 02:30:00,151.37 
2020-03-14 02:45:00,148.73 
2020-03-14 03:00:00,148.48 
2020-03-14 03:15:00,141.66 
2020-03-14 03:30:00,129.58 
2020-03-14 03:45:00,117.42 
2020-03-14 04:00:00,107.22 
2020-03-14 04:15:00,96.94 
2020-03-14 04:30:00,84.02 
2020-03-14 04:45:00,74.43 
2020-03-14 05:00:00,66.27 
2020-03-14 05:15:00,59.83 
2020-03-14 05:30:00,63.73 
2020-03-14 05:45:00,64.58 
2020-03-14 06:00:00,60.31 
2020-03-14 06:15:00,58.76 
2020-03-14 06:30:00,59.28 
2020-03-14 06:45:00,61.62 
2020-03-14 07:00:00,56.82 
2020-03-14 07:15:00,52.60 
2020-03-14 07:30:00,60.13 
2020-03-14 07:45:00,58.75 
2020-03-14 08:00:00,59.09 
2020-03-14 08:15:00,55.69 
2020-03-14 08:30:00,54.49 
2020-03-14 08:45:00,54.73 
2020-03-14 09:00:00,51.24 
2020-03-14 09:15:00,51.86 
2020-03-14 09:30:00,45.74 
2020-03-14 09:45:00,43.31 
2020-03-14 10:00:00,40.45 
2020-03-14 10:15:00,47.45 
2020-03-14 10:30:00,51.67 
2020-03-14 10:45:00,59.90 
2020-03-14 11:00:00,82.55 
2020-03-14 11:15:00,90.62 
2020-03-14 11:30:00,99.23 
2020-03-14 11:45:00,102.89 
2020-03-14 12:00:00,76.78 
2020-03-14 12:15:00,60.99 
2020-03-14 12:30:00,41.19 
2020-03-14 12:45:00,38.08 
2020-03-14 13:00:00,53.74 
2020-03-14 13:15:00,58.56 
2020-03-14 13:30:00,67.59 
2020-03-14 13:45:00,89.67 
2020-03-14 14:00:00,105.72 
2020-03-14 14:15:00,102.34 
2020-03-14 14:30:00,94.22 
2020-03-14 14:45:00,79.13 
2020-03-14 15:00:00,68.25 
2020-03-14 15:15:00,57.12 
2020-03-14 15:30:00,45.74 
2020-03-14 15:45:00,35.83 
2020-03-14 16:00:00,30.88 
2020-03-14 16:15:00,29.44 
2020-03-14 16:30:00,26.92 
2020-03-14 16:45:00,26.01 
2020-03-14 17:00:00,23.47 
2020-03-14 17:15:00,18.28 
2020-03-14 17:30:00,16.15 
2020-03-14 17:45:00,14.15 
2020-03-14 18:00:00,11.26 
2020-03-14 18:15:00,8.39 
2020-03-14 18:30:00,6.50 
2020-03-14 18:45:00,5.43 
2020-03-14 19:00:00,3.81 
2020-03-14 19:15:00,10.67 
2020-03-14 19:30:00,18.13 
2020-03-14 19:45:00,18.27 
2020-03-14 20:00:00,18.42 
2020-03-14 20:15:00,13.58 
2020-03-14 20:30:00,13.91 
2020-03-14 20:45:00,11.28 
2020-03-14 21:00:00,10.97 
2020-03-14 21:15:00,12.27 
2020-03-14 21:30:00,12.01 
2020-03-14 21:45:00,6.12 
2020-03-14 22:00:00,3.19 
2020-03-14 22:15:00,1.23 
2020-03-14 22:30:00,0.73 
2020-03-14 22:45:00,0.04 
2020-03-14 23:00:00,0.00 
2020-03-14 23:15:00,0.00 
2020-03-14 23:30:00,0.00 
2020-03-14 23:45:00,0.00 
2020-03-15 00:00:00,0.00 
2020-03-15 00:15:00,0.00 
2020-03-15 00:30:00,0.00 
2020-03-15 00:45:00,0.00 
2020-03-15 01:00:00,0.00 
2020-03-15 01:15:00,0.00 
2020-03-15 01:30:00,0.00 
2020-03-15 01:45:00,0.00 
2020-03-15 02:00:00,0.00 
2020-03-15 02:15:00,0.00 
2020-03-15 02:30:00,0.00 
2020-03-15 02:45:00,0.00 
2020-03-15 03:00:00,0.00 
2020-03-15 03:15:00,0.00 
2020-03-15 03:30:00,0.00 
2020-03-15 03:45:00,0.00 
2020-03-15 04:00:00,0.00 
2020-03-15 04:15:00,0.00 
2020-03-15 04:30:00,0.00 
2020-03-15 04:45:00,0.00 
2020-03-15 05:00:00,0.00 
2020-03-15 05:15:00,0.00 
2020-03-15 05:30:00,0.00 
2020-03-15 05:45:00,0.00 
2020-03-15 06:00:00,0.00 
2020-03-15 06:15:00,0.00 
2020-03-15 06:30:00,0.00 
2020-03-15 06:45:00,0.00 
2020-03-15 07:00:00,0.00 
2020-03-15 07:15:00,0.00 
2020-03-15 07:30:00,0.00 
2020-03-15 07:45:00,0.00 
2020-03-15 08:00:00,0.00 
2020-03-15 08:15:00,0.00 
2020-03-15 08:30:00,0.00 
2020-03-15 08:45:00,0.00 
2020-03-15 09:00:00,0.00 
2020-03-15 09:15:00,0.00 
2020-03-15 09:30:00,0.00 
2020-03-15 09:45:00,0.00 
2020-03-15 10:00:00,0.00 
2020-03-15 10:15:00,0.00 
2020-03-15 10:30:00,0.00 
2020-03-15 10:45:00,0.00 
2020-03-15 11:00:00,0.00 
2020-03-15 11:15:00,0.00 
2020-03-15 11:30:00,0.00 
2020-03-15 11:45:00,0.00 
2020-03-15 12:00:00,0.00 
2020-03-15 12:15:00,0.00 
2020-03-15 12:30:00,0.00 
2020-03-15 12:45:00,0.02 
2020-03-15 13:00:00,0.19 
2020-03-15 13:15:00,0.02 
2020-03-15 13:30:00,0.00 
2020-03-15 13:45:00,0.36 
2020-03-15 14:00:00,0.89 
2020-03-15 14:15:00,1.01 
2020-03-15 14:30:00,0.67 
2020-03-15 14:45:00,0.59 
2020-03-15 15:00:00,0.40 
2020-03-15 15:15:00,0.74 
2020-03-15 15:30:00,1.26 
2020-03-15 15:45:00,3.80 
2020-03-15 16:00:00,5.79 
2020-03-15 16:15:00,10.50 
2020-03-15 16:30:00,17.06 
2020-03-15 16:45:00,26.50 
2020-03-15 17:00:00,41.22 
2020-03-15 17:15:00,44.11 
2020-03-15 17:30:00,44.78 
2020-03-15 17:45:00,49.39 
2020-03-15 18:00:00,58.70 
2020-03-15 18:15:00,59.67 
2020-03-15 18:30:00,54.47 
2020-03-15 18:45:00,53.45 
2020-03-15 19:00:00,53.87 
2020-03-15 19:15:00,49.21 
2020-03-15 19:30:00,48.88 
2020-03-15 19:45:00,47.85 
2020-03-15 20:00:00,45.87 
2020-03-15 20:15:00,42.33 
2020-03-15 20:30:00,39.33 
2020-03-15 20:45:00,29.38 
2020-03-15 21:00:00,19.14 
2020-03-15 21:15:00,12.13 
2020-03-15 21:30:00,9.51 
2020-03-15 21:45:00,7.50 
2020-03-15 22:00:00,4.87 
2020-03-15 22:15:00,2.48 
2020-03-15 22:30:00,0.28 
2020-03-15 22:45:00,0.00 
2020-03-15 23:00:00,0.00 
2020-03-15 23:15:00,0.00 
2020-03-15 23:30:00,0.00 
2020-03-15 23:45:00,0.00 
2020-03-16 00:00:00,0.00 
2020-03-16 00:15:00,1.24 
2020-03-16 00:30:00,4.44 
2020-03-16 00:45:00,5.27 
2020-03-16 01:00:00,3.60 
2020-03-16 01:15:00,2.99 
2020-03-16 01:30:00,3.69 
2020-03-16 01:45:00,5.87 
2020-03-16 02:00:00,8.70 
2020-03-16 02:15:00,10.94 
2020-03-16 02:30:00,12.73 
2020-03-16 02:45:00,11.29 
2020-03-16 03:00:00,12.76 
2020-03-16 03:15:00,10.68 
2020-03-16 03:30:00,6.21 
2020-03-16 03:45:00,3.98 
2020-03-16 04:00:00,3.26 
2020-03-16 04:15:00,6.14 
2020-03-16 04:30:00,5.82 
2020-03-16 04:45:00,5.26 
2020-03-16 05:00:00,5.70 
2020-03-16 05:15:00,8.93 
2020-03-16 05:30:00,17.22 
2020-03-16 05:45:00,30.61 
2020-03-16 06:00:00,37.55 
2020-03-16 06:15:00,40.89 
2020-03-16 06:30:00,42.42 
2020-03-16 06:45:00,48.45 
2020-03-16 07:00:00,54.61 
2020-03-16 07:15:00,60.12 
2020-03-16 07:30:00,62.17 
2020-03-16 07:45:00,59.87 
2020-03-16 08:00:00,63.12 
2020-03-16 08:15:00,80.42 
2020-03-16 08:30:00,87.68 
2020-03-16 08:45:00,87.77 
2020-03-16 09:00:00,81.05 
2020-03-16 09:15:00,82.60 
2020-03-16 09:30:00,94.96 
2020-03-16 09:45:00,100.32 
2020-03-16 10:00:00,93.97 
2020-03-16 10:15:00,94.84 
2020-03-16 10:30:00,102.66 
2020-03-16 10:45:00,113.84 
2020-03-16 11:00:00,127.56 
2020-03-16 11:15:00,157.44 
2020-03-16 11:30:00,148.91 
2020-03-16 11:45:00,138.58 
2020-03-16 12:00:00,127.29 
2020-03-16 12:15:00,119.69 
2020-03-16 12:30:00,118.19 
2020-03-16 12:45:00,112.06 
2020-03-16 13:00:00,107.81 
2020-03-16 13:15:00,112.41 
2020-03-16 13:30:00,119.12 
2020-03-16 13:45:00,112.75 
2020-03-16 14:00:00,106.63 
2020-03-16 14:15:00,115.28 
2020-03-16 14:30:00,121.99 
2020-03-16 14:45:00,125.16 
2020-03-16 15:00:00,123.69 
2020-03-16 15:15:00,130.54 
2020-03-16 15:30:00,133.04 
2020-03-16 15:45:00,133.08 
2020-03-16 16:00:00,137.98 
2020-03-16 16:15:00,139.40 
2020-03-16 16:30:00,138.81 
2020-03-16 16:45:00,140.37 
2020-03-16 17:00:00,142.82 
2020-03-16 17:15:00,142.51 
2020-03-16 17:30:00,142.71 
2020-03-16 17:45:00,143.03 
2020-03-16 18:00:00,147.46 
2020-03-16 18:15:00,151.25 
2020-03-16 18:30:00,151.34 
2020-03-16 18:45:00,155.19 
2020-03-16 19:00:00,155.55 
2020-03-16 19:15:00,155.86 
2020-03-16 19:30:00,150.40 
2020-03-16 19:45:00,147.25 
2020-03-16 20:00:00,151.34 
2020-03-16 20:15:00,147.59 
2020-03-16 20:30:00,140.94 
2020-03-16 20:45:00,134.82 
2020-03-16 21:00:00,133.20 
2020-03-16 21:15:00,130.61 
2020-03-16 21:30:00,113.78 
2020-03-16 21:45:00,107.72 
2020-03-16 22:00:00,102.86 
2020-03-16 22:15:00,96.12 
2020-03-16 22:30:00,79.15 
2020-03-16 22:45:00,74.48 
2020-03-16 23:00:00,82.13 
2020-03-16 23:15:00,77.56 
2020-03-16 23:30:00,74.94 
2020-03-16 23:45:00,66.85 
2020-03-17 00:00:00,66.58 
2020-03-17 00:15:00,69.59 
2020-03-17 00:30:00,83.37 
2020-03-17 00:45:00,90.43 
2020-03-17 01:00:00,75.28 
2020-03-17 01:15:00,72.89 
2020-03-17 01:30:00,71.73 
2020-03-17 01:45:00,62.70 
2020-03-17 02:00:00,59.81 
2020-03-17 02:15:00,56.27 
2020-03-17 02:30:00,62.95 
2020-03-17 02:45:00,70.72 
2020-03-17 03:00:00,75.67 
2020-03-17 03:15:00,85.64 
2020-03-17 03:30:00,86.63 
2020-03-17 03:45:00,78.43 
2020-03-17 04:00:00,78.41 
2020-03-17 04:15:00,81.81 
2020-03-17 04:30:00,77.47 
2020-03-17 04:45:00,75.34 
2020-03-17 05:00:00,85.76 
2020-03-17 05:15:00,89.35 
2020-03-17 05:30:00,86.47 
2020-03-17 05:45:00,91.41 
2020-03-17 06:00:00,94.60 
2020-03-17 06:15:00,99.66 
2020-03-17 06:30:00,100.38 
2020-03-17 06:45:00,102.37 
2020-03-17 07:00:00,97.88 
2020-03-17 07:15:00,99.09 
2020-03-17 07:30:00,99.63 
2020-03-17 07:45:00,98.38 
2020-03-17 08:00:00,88.16 
2020-03-17 08:15:00,85.33 
2020-03-17 08:30:00,71.52 
2020-03-17 08:45:00,71.15 
2020-03-17 09:00:00,75.43 
2020-03-17 09:15:00,74.96 
2020-03-17 09:30:00,69.31 
2020-03-17 09:45:00,71.50 
2020-03-17 10:00:00,74.95 
2020-03-17 10:15:00,67.53 
2020-03-17 10:30:00,71.36 
2020-03-17 10:45:00,74.14 
2020-03-17 11:00:00,44.62 
2020-03-17 11:15:00,35.18 
2020-03-17 11:30:00,43.16 
2020-03-17 11:45:00,31.28 
2020-03-17 12:00:00,26.93 
2020-03-17 12:15:00,23.66 
2020-03-17 12:30:00,22.14 
2020-03-17 12:45:00,21.96 
2020-03-17 13:00:00,21.75 
2020-03-17 13:15:00,21.76 
2020-03-17 13:30:00,21.42 
2020-03-17 13:45:00,21.58 
2020-03-17 14:00:00,21.70 
2020-03-17 14:15:00,21.73 
2020-03-17 14:30:00,21.67 
2020-03-17 14:45:00,21.34 
2020-03-17 15:00:00,21.70 
2020-03-17 15:15:00,21.41 
2020-03-17 15:30:00,21.40 
2020-03-17 15:45:00,20.22 
2020-03-17 16:00:00,14.46 
2020-03-17 16:15:00,8.51 
2020-03-17 16:30:00,4.52 
2020-03-17 16:45:00,0.82 
2020-03-17 17:00:00,0.76 
2020-03-17 17:15:00,0.57 
2020-03-17 17:30:00,0.79 
2020-03-17 17:45:00,0.75 
2020-03-17 18:00:00,2.26 
2020-03-17 18:15:00,9.68 
2020-03-17 18:30:00,26.33 
2020-03-17 18:45:00,38.62 
2020-03-17 19:00:00,47.16 
2020-03-17 19:15:00,55.25 
2020-03-17 19:30:00,57.20 
2020-03-17 19:45:00,59.70 
2020-03-17 20:00:00,59.09 
2020-03-17 20:15:00,62.77 
2020-03-17 20:30:00,63.25 
2020-03-17 20:45:00,59.30 
2020-03-17 21:00:00,60.46 
2020-03-17 21:15:00,51.61 
2020-03-17 21:30:00,49.56 
2020-03-17 21:45:00,35.58 
2020-03-17 22:00:00,22.74 
2020-03-17 22:15:00,15.82 
2020-03-17 22:30:00,10.18 
2020-03-17 22:45:00,9.65 
2020-03-17 23:00:00,11.88 
2020-03-17 23:15:00,9.79 
2020-03-17 23:30:00,6.68 
2020-03-17 23:45:00,3.53 
2020-03-18 00:00:00,0.94 
2020-03-18 00:15:00,0.07 
2020-03-18 00:30:00,0.00 
2020-03-18 00:45:00,0.00 
2020-03-18 01:00:00,0.00 
2020-03-18 01:15:00,0.00 
2020-03-18 01:30:00,0.00 
2020-03-18 01:45:00,0.00 
2020-03-18 02:00:00,0.00 
2020-03-18 02:15:00,0.00 
2020-03-18 02:30:00,0.00 
2020-03-18 02:45:00,0.00 
2020-03-18 03:00:00,0.00 
2020-03-18 03:15:00,0.00 
2020-03-18 03:30:00,0.00 
2020-03-18 03:45:00,0.00 
2020-03-18 04:00:00,0.00 
2020-03-18 04:15:00,0.00 
2020-03-18 04:30:00,0.00 
